player_id	year	player_name	School	POS	HT	WT	ARM	HAND	40 yd	vert	broad	explosive_score	SPEED	DYNAMIC SPEED
1333	2019	A.J. Brown	Ole Miss	WR	6.08	226	32.875	9.75	4.49	36.5	10	0.885910088	1.700876724	0.022015431
1334	2010	A.J. Edds	Iowa	OLB	6.333333333	246	32.75	9.13	4.62	33	9.75	0.869092105	0.302794202	
1335	2020	A.J. Epenesa	Iowa	EDGE	6.41	275	34.5	10.13	5.1	32.5	9.75	0.952775611	-6.356397879	-0.567668444
1336	2011	A.J. Green	Georgia	WR	6.333333333	211	34.38	9.25	4.48	34.5	10.5	0.79125	-1.480601015	-2.381067496
1337	2010	A.J. Jefferson		DC	6.083333333	193	32.5	9.25	4.42	44	10.5	0.853958904	-1.573626241	
1338	2012	A.J. Jenkins	Illinois	WR	6	190	32.75	9.5	4.39	38	10.33333333	0.78287037	-0.93887718	-1.13001142
1339	2013	A.J. Klein	Iowa State	ILB	6.083333333	250	32.88	10.25	4.66		9.416666667	0.451484018	1.344485175	
1340	2006	A.J. Nicholson	Florida State	OLB	6.083333333	252			4.88		9.666666667	0.467178082	-3.028381971	
1341	2020	A.J. Terrell	Clemson	DC	6.08	195	31.25	9	4.43	34.5	10.75	0.771073191	-1.48277034	
1342	2009	A.Q. Shipley	Penn State	OC	6.083333333	304			5.19	31	8.333333333	1.002228311	-2.247628876	
1343	2023	A.T. Perry	Wake Forest	WR	6.25	198	33.25	9.25	4.47	35	10.83333333	0.77	-2.765802484	
1344	2021	Aaron Banks	Notre Dame	IOL	6.416666667	325	33.13	10.13	5.34	31	8.333333333	1.015800866	-4.648854457	0.161547041
1345	1999	Aaron Brooks	Virginia	QB	6.333333333	203			4.6	35.5	10	0.753236842	-5.396061274	
1346	2024	Aaron Casey	Indiana	LB	6	231			4.75	30	9.75	0.8229375	-2.803839453	
1347	2012	Aaron Corp		QB	6.333333333	215	32	9.38	4.72	31.5	8.833333333	0.70629386	-6.313237587	-3.603512762
1348	1999	Aaron Dalan		OT	6.666666667	328			5.24	23.5	8.25	0.85895	-3.860272257	
1349	2015	Aaron Davis	Colorado St.	OLB	6	225			4.95	29	8.916666667	0.752604167	-8.060907057	-5.593750224
1350	2007	Aaron Fairooz		WR	6.5	209			4.49	36	10.41666667	0.776604701	-2.781094054	
1351	2000	Aaron Fields		EDGE	6.333333333	243			4.76	34	9.583333333	0.863822368	-3.136870747	
1352	2005	Aaron Francisco		DS	6.166666667	211			4.74	35	9.416666667	0.775092342	-6.507668333	
1353	2020	Aaron Fuller	Washington	WR	5.91	188	29.75	8.88	4.64	34	9.83	0.725332205	-6.547224031	-7.158276152
1354	2000	Aaron Humphrey		EDGE	6.25	254			5.1	34	9.916666667	0.930768889	-8.385925301	
1355	2003	Aaron Hunt	Texas Tech	EDGE	6.25	262			4.86	30	8.833333333	0.851208889	-2.181898918	
1356	2009	Aaron Kelly		WR	6.416666667	204	32.75	9.5	4.49	38	9.916666667	0.770519481	-3.119996564	-8.826284399
1357	2002	Aaron Lockett	Kansas State	WR	5.666666667	155			4.31	35	9.916666667	0.63557598	-3.161585087	
1358	2009	Aaron Maybin	Penn State	EDGE	6.333333333	249			4.78	38	10.33333333	0.971973684	-2.733024222	-6.018603712
1359	2021	Aaron McAllister	Charlotte	RB	5.833333333	219	30.5	8.63	4.76	32	9.75	0.827507143	-3.874532533	-5.985753324
1360	2013	Aaron Mellette	Elon	WR	6.166666667	217	33.13	9.63	4.54	33.5	10.25	0.81375	-1.135866928	-3.695096133
1361	2020	Aaron Parker	Rhode Island	WR	6.16	209	31.13	9.13	4.57	26.5	9.33	0.669014881	-2.951943423	-2.293389148
1362	2021	Aaron Robinson	UCF	DC	5.916666667	186	30.25	8.75	4.39	37	10.25	0.763647887	-1.151285899	-3.890342355
1363	2005	Aaron Rodgers	California	QB	6.166666667	223			4.71	34.5	9.166666667	0.802599099	-4.027755061	-6.90944778
1364	2007	Aaron Ross	Texas	DC	6.083333333	193			4.44	34	9.833333333	0.72352968	-2.033235409	
1365	2007	Aaron Rouse	Virginia Tech	DS	6.333333333	223			4.58	35	0	0.410789474	-2.007682813	
1366	2001	Aaron Schobel	TCU	EDGE	6.333333333	263			4.75	38	9.916666667	1.006436404	-0.19839838	
1367	1999	Aaron Smith	Northern Colorado	EDGE	6.416666667	279			5.06	29.5	9.166666667	0.892558442	-5.018981153	
1368	1999	Aaron Stecker		RB	5.833333333	210			4.84	32.5	9.416666667	0.7855	-7.051225338	
1369	2003	Aaron Walker	Florida	TE	6.5	252			4.72	33.5	9.583333333	0.866384615	-1.918783884	
1370	2011	Aaron Williams	Texas	DC	6.083333333	204	31.5	9.25	4.55	37.5	10.58333333	0.833232877	-2.864154281	
1371	2016	Abdesmad, Mehdi	Boston College	DL	6.5	284	33.38	9.75	5.1	29.5	9	0.888410256	-5.664779682	-2.806841499
1372	2002	Abdual Howard		DS	6.083333333	209			4.64		10	0.400821918	-4.130672435	
1373	2006	Abdul Hodge	Iowa	ILB	6.083333333	236			4.76	31	9	0.808219178	-2.760224565	
1374	2005	Abraham Elimimian		DC	5.833333333	190			4.62	39	10.08333333	0.806595238	-5.357119587	
1375	2007	Abraham Wright	Colorado	EDGE	6.166666667	242			4.9	31	9.25	0.829013514	-5.377324055	
1376	2013	Ace Sanders	South Carolina	WR	5.583333333	173	29.5	8.88	4.58	32	9.75	0.682962687	-5.966823813	-2.936256317
1377	2001	Adam Archuleta	Arizona State	DS	6.083333333	211			4.46		0	0	0.20120379	
1378	2021	Adam Bay	Wisconsin	LS	5.916666667	240	31.5	9.38	5.19	26	8.333333333	0.745915493	-10.36996657	-6.775249845
1379	2005	Adam Bergen		TE	6.416666667	259			4.78	38	10.08333333	0.986106061	-1.82266048	
1380	2008	Adam Bishop		TE	6.416666667	248			4.98	27	9.416666667	0.772450216	-7.643575296	
1381	2007	Adam Carriker	Nebraska	EDGE	6.5	296			4.9	33.5	9.166666667	0.995521368	-0.002511837	
1382	2000	Adam Davis		OG	6.333333333	309			5.66	26	7.666666667	0.859236842	-12.54852177	
1383	2012	Adam Gettis	Iowa	OG	6.166666667	293	33.13	9.5	5	31	9.333333333	1.008342342	-0.436164403	-5.648361741
1384	2011	Adam Grant		OT	6.5	325	34	10.5	5.54	26.5	8.25	0.922916667	-9.119558795	
1385	2001	Adam Haayer	Minnesota	OG	6.5	298			5.3		0	0	-7.89699517	
1386	2006	Adam Jennings	Fresno State	WR	5.75	181			4.44	37.5	9.833333333	0.754603865	-2.264397329	
1387	2021	Adam Jewell	Air Force	IOL	6.166666667	289	32.13	9.5	5.37	27.5	8.916666667	0.917119369	-8.429316572	
1388	2005	Adam Kieft	Central Michigan	OT	6.583333333	337			5.52	33	9.166666667	1.110535865	-7.723334226	
1389	2007	Adam Koets	Oregon State	OT	6.416666667	298			5.08	32	8.833333333	0.973982684	-2.922974589	
1390	2021	Adam Krumholz	Wisconsin	WR	6	193	32.75	9	4.53	35.5	9.833333333	0.749662037	-3.684658256	-3.240093066
1391	2021	Adam Prentice	South Carolina	FB	5.916666667	251	32	9.13	4.83	35.5	9.666666667	0.980431925	-1.126955274	0.702936122
1392	2015	Adam Shead	Oklahoma	OG	6.333333333	338			5.74		0	0	-10.1573879	
1393	2005	Adam Snyder	Oregon	OG	6.5	316			5.34	28.5	7.75	0.901410256	-6.331487109	
1394	2008	Adam Tafralis		QB	6.083333333	221			4.78	32	9	0.768958904	-5.419812181	
1395	2005	Adam Terry	Syracuse	OT	6.666666667	330			5.4	28	8	0.924	-6.779510198	
1396	2020	Adam Trautman	Dayton	TE	6.41	255	32.63	9.5	4.79	34.5	9.5	0.898400936	-2.540408146	4.772407746
1397	2010	Adam Ulatoski		OG	6.5	300	33.25	9.63	5.52	26	0	0.4	-12.09697576	
1398	2018	Adam Winter	Wake Forest	DT	6.088888889	258	31	9.25	5.3	30	9	0.868631387	-11.01385571	-7.591522189
1399	2016	Adams Jerell	South Carolina	TE	6.416666667	247	34.38	9.75	4.64	32.5	9.75	0.854876623	-0.428722255	-0.057083317
1400	2017	Adams, Jamal	LSU	SS	6	214	33.38	9.25	4.56	31.5	10	0.790611111	-1.154252841	-1.104009297
1401	2017	Adams, Rodney	South Florida	WR	6.083333333	189	32	9	4.44	29.5	10.41666667	0.683075342	-2.649010817	-5.429710802
1402	2016	Adams, Vernon	Oregon	QB	5.833333333	200	30.25	9.13	4.83			0	-8.462722956	-0.222319725
1403	2008	Adarius Bowman		WR	6.25	223			4.74		0	0	-5.134838758	
1404	2016	Addison, Bralon	Oregon	WR	5.75	197	29.5	9.13	4.66	34.5	10.08333333	0.797041063	-4.668377611	-2.154086834
1405	2017	Adeboyejo, Quincy	Mississippi	WR	6.25	197	31.75	9.38	4.42	34.5	10.25	0.739406667	-1.764907408	-1.257884724
1406	2005	Adell Duckett		EDGE	6.333333333	270			4.93	34.5	8.75	0.925460526	-3.041636874	
1407	2021	Adetokunbo Ogundeji	Notre Dame	EDGE	6.333333333	260	35.25	9.63	4.8	32	10	0.916842105	-1.656374702	0.036367708
1408	2023	Adetomiwa Adebawore	Northwestern	DT	6.088888889	282	33.88	10.5	4.49	37.5	10.41666667	1.141765511	8.937151046	
1409	2024	Adisa Isaac	Penn State	EDGE	6.333333333	247	33.88	9.63	4.74	34.5	10.25	0.914875	-2.148567981	
1410	2015	Adrian Amos	Penn St.	DS	6	218			4.56	35.5	10.16666667	0.860898148	-0.563833776	-2.424084829
1411	2005	Adrian Awasom		EDGE	6.333333333	279			4.93	32.5	8.916666667	0.935506579	-1.840788285	
1412	2011	Adrian Clayborn	Iowa	EDGE	6.25	281	32.5	9.75	4.78	33	9.416666667	0.988495556	1.987159088	
1413	1999	Adrian Dingle	Clemson	EDGE	6.25	290			4.94	33	9.333333333	1.015644444	-0.119981841	
1414	2021	Adrian Ealy	Oklahoma	OT	6.5	321	33	10	5.38	24.5	8.666666667	0.902641026	-6.480480608	-14.73214957
1415	2009	Adrian Grady		DT	6.166666667	298			5.19	32	8.75	1.00877027	-3.58297966	
1416	2021	Adrian Hardy	Louisiana Tech	WR	6.083333333	205	32	9.38	4.61	37.5	10.33333333	0.827488584	-4.067067024	-2.787801495
1417	2004	Adrian Jones	Kansas	OT	6.333333333	296			4.97	31	9.5	1.000947368	-0.455736924	
1418	2000	Adrian Klemm	Hawaii	OT	6.333333333	307			4.98		0	0	0.725724124	
1419	2003	Adrian Madise	TCU	WR	6.083333333	215			4.49	32	9.916666667	0.785878995	0.113365555	
1420	2005	Adrian McPherson	Florida State	QB	6.333333333	218			4.71	34.5	10.66666667	0.824192982	-5.640536501	
1421	2011	Adrian Moten		OLB	6.166666667	228	31.38	9.5	4.53	31	9.5	0.791837838	0.654126283	
1422	2002	Adrian Peterson	Georgia Southern	RB	5.833333333	214			4.68	34	9.916666667	0.840204762	-2.892808057	
1423	2010	Adrian Tracy	William  and  Mary	OLB	6.25	248	33.5	9.5	4.76	35.5	9.166666667	0.893902222	-1.986246426	
1424	2001	Adrian Wilson	North Carolina State	DS	6.25	213			4.53	39.5	10	0.84632	-1.912811228	
1425	2004	Adrien Clarke	Ohio State	OG	6.416666667	329			5.52	26	8.5	0.952818182	-7.654229932	
1426	2003	Ahmaad Galloway	Alabama	RB	6.083333333	223			4.65		0	0	-2.258390641	
1427	2011	Ahmad Black	Florida	DS	5.833333333	184	31	9.88	4.7	35.5	9.916666667	0.738190476	-8.188949863	
1428	2007	Ahmad Bradshaw	Marshall	RB	5.833333333	198			4.55	34	9.333333333	0.754285714	-2.488293488	
1429	2004	Ahmad Childress		DT	6.5	351			5.28	22	7.166666667	0.8475	-0.84418809	
1430	2014	Ahmad Dixon	Baylor	DS	6	212			4.64	32	9.25	0.758194444	-3.231930704	-9.979752072
1431	2008	Ahtyba Rubin	Iowa State	DT	6.25	315			5.2	28	8.833333333	0.9898	-2.103328569	
1432	2005	Airese Currie	Clemson	WR	5.916666667	186			4.49	38	10.41666667	0.780239437	-3.455415418	
1433	2024	AJ Barner	Michigan	TE	6.5	251	33.38	9				0	0	
1434	2020	AJ Dillon	Boston College	RB	6	247	31.63	9.63	4.53	41	10.91	1.086594167	4.153692622	0.127098338
1435	2014	AJ McCarron	Alabama	QB	6.25	220			4.94	28	8.25	0.667333333	-10.03599558	-4.706544597
1436	2021	AJ Parker	Kansas State	DC	6	183	30.63	7.38	4.54	33.5	9.75	0.687520833	-5.511463332	-6.558185779
1437	2021	AJ Sanders	Texas A and M	RB	5.833333333	202	29.88	9.13	4.95	32	9.5	0.753171429	-10.81872168	-6.967274712
1438	2011	Akeem Ayers	UCLA	OLB	6.25	254	33	9	4.81	31	9.666666667	0.878275556	-2.222804059	
1439	2011	Akeem Dent	Georgia	ILB	6.083333333	242	32	10	4.78	37.5	0	0.497260274	-2.327005368	
1440	2013	Akeem Spence	Illinois	DT	6.083333333	307	33.5	10	5.15	30	8.916666667	1.029641553	-1.06976139	-1.13828853
1441	2012	Akiem Hicks	Regina	DT	6.416666667	318			5.23	31	9	1.032467532	-3.370508487	-0.911475398
1442	1999	Akili Smith	Oregon	QB	6.25	227			4.66	34	9.5	0.814173333	-2.78117931	
1443	2018	Akrum Wadley	Iowa	RB	5.833333333	194			4.54	32		0.354742857	-2.893982289	
1444	2015	Al Bond	Memphis	OG	6.333333333	303			5.57	23.5	7.5	0.793381579	-11.59346783	-4.198917886
1445	2000	Al Jackson		OG	6.25	304			5.2		0	0	-3.523625684	
1446	2000	Al Lucas		DT	6.083333333	294			5	36	9	1.08739726	0.212588196	
1447	2010	Al Woods	LSU	DT	6.333333333	309	36	11	5.15	37	9.083333333	1.118769737	-2.407223869	
1448	2012	Alameda Taamu	Washington	DT	6.166666667	248	32	9.75	5.37	26	8.583333333	0.751261261	-14.53351902	
1449	2013	Alan Bonner	Jacksonville State	WR	5.833333333	193	30.25	9.38	4.59	33	9.75	0.740292857	-4.187879315	
1450	2007	Alan Branch	Michigan	DT	6.5	324			5.07	27.5	8.916666667	0.975461538	0.01759666	
1451	2002	Alan Harper	Fresno State	DT	6.166666667	295			5.27	30.5	8.666666667	0.970045045	-5.586631505	
1452	2004	Alan Reuber		OG	6.5	314			5.49	29	8.166666667	0.927239316	-9.584876458	
1453	2015	Alani Fua	BYU	OLB	6.416666667	238			4.73	34.5	9.833333333	0.852060606	-3.625601479	1.946837515
1454	2021	Alani Pututau	Adams State	EDGE	6.083333333	243	33.25	10.88	4.77	35.5	10.08333333	0.94259589	-1.970474509	-1.695006444
1455	2021	Alaric Jackson	Iowa	OT	6.416666667	321	33.88	9.25	5.38	25	8.583333333	0.917837662	-5.946573015	0.088082239
1456	2019	Albert Huggins	Clemson	DT	6.25	305	33.5	10.63	5.12	25.5	8.41	0.893609333	-1.80221738	-2.66429561
1457	2010	Albert McClellan		ILB	6.083333333	247	33	9.75	4.75	36.5	9.916666667	0.963751142	-0.979420292	
1458	2005	Albert Means		DT	6.333333333	318			5.4	27	8	0.920526316	-6.187216549	
1459	2020	Albert Okwuegbunam	Missouri	TE	6.5	258	34.13	10.25	4.49			0	3.808757902	
1460	2001	Albert Traylor		OG	6.25	307			5.42	27	0	0.44208	-7.495660507	
1461	2014	Albert Wilson	Georgia State	WR	5.75	202			4.43	37.5	10.25	0.859231884	1.263256636	-2.140963411
1462	1999	Albrey Battle		DT	6.25	294			5.38	29	8.416666667	0.916626667	-8.478939762	
1463	2011	Aldon Smith	Missouri	EDGE	6.333333333	263	35.38	9.75	4.74	34	9.833333333	0.947030702	0.012545617	
1464	2011	Aldrick Robinson	Southern Methodist	WR	5.833333333	184	29.5	8.75	4.35	40	10.5	0.806971429	-0.132325937	-0.034512444
1465	2013	Alec Lemon		WR	6.083333333	202	31.13	8.5	4.59	32	9.333333333	0.715762557	-4.075554871	-4.404970694
1466	2013	Alec Ogletree	Georgia	ILB	6.166666667	242	33.5	10	4.7	33.5	10.16666667	0.903684685	-1.076208788	-1.002437372
1467	2023	Alex Austin	Oregon State	CB	6.083	195	31.88	8.5	4.55	33	10.16667	0.7328485	-4.246735309	
1468	2018	Alex Bachman	Wake Forest	WR	5.916666667	185	31	9.75	4.6	34.5	10.08333333	0.727406103	-6.154076174	-3.891266181
1469	2001	Alex Bannister	Eastern Kentucky	WR	6.416666667	201			4.47	30.5	9.166666667	0.653467532	-3.16403	
1470	2019	Alex Barnes	Kansas State	RB	6	226	31	10	4.59	38.5	10.5	0.944805556	-0.05740403	0.694424599
1471	2005	Alex Barron	Florida State	OT	6.666666667	318			5.27	35.5	0	0.56445	-5.702520614	
1472	2009	Alex Boone		OT	6.583333333	328			5.16	27.5	8.583333333	0.955628692	-1.775859417	
1473	2008	Alex Brink	Washington State	QB	6.166666667	211			4.96	28	9.333333333	0.691927928	-11.45106222	
1474	2018	Alex Cappa	Humboldt State (CA)	OT	6.5	305			5.39	26.5	8.083333333	0.856997863	-8.782388648	-6.787199022
1475	2010	Alex Carrington	Arkansas State	EDGE	6.416666667	285	33.25	10.5	4.92		0	0	-1.332591519	
1476	2015	Alex Carter	Stanford	DC	6	196			4.51	40	10.08333333	0.819842593	-2.760013975	-5.034191982
1477	2009	Alex Fletcher		OC	6.166666667	297			5.39	28	8	0.899027027	-7.713014463	
1478	2020	Alex Highsmith	Charlotte	EDGE	6.25	248	33.13	9.13	4.7	33	10.41	0.9183936	-0.700705505	-2.896219323
1479	2005	Alex Holmes		TE	6.25	265			4.92		0	0	-3.030607629	
1480	2021	Alex Leatherwood	Alabama	OT	6.416666667	312	33.88	9.5	5.01	34.5	9.833333333	1.116987013	0.245862131	2.313267464
1481	2004	Alex Lewis	Wisconsin	OLB	6.083333333	228			4.78	34.5	10.08333333	0.871917808	-4.368310606	
1482	2001	Alex Lincoln	Auburn	ILB	6.083333333	251			4.77	35	9.25	0.926636986	-0.844965021	
1483	2011	Alex Linnenkohl		OC	6.166666667	304	31.38	9.25	5.36	26.5	7.416666667	0.862018018	-6.157476201	
1484	2009	Alex Magee	Purdue	DT	6.25	298			5.03	29.5	8.583333333	0.946315556	-0.90481326	
1485	2013	Alex Okafor	Texas	EDGE	6.375	264	33.88	9.63	4.88	36	9.333333333	0.947869281	-3.039516698	
1486	2010	Alex Parsons		OG	6.333333333	309	31.75	10	5.12	27	8.25	0.908703947	-1.810676934	
1487	2005	Alex Smith	Utah	TE	6.333333333	258			4.75		0	0	-0.865261892	
1488	2004	Alex Stepanovich	Ohio State	OC	6.333333333	304			5.29	25.5	8	0.856	-5.850808388	
1489	2001	Alex Sulfsted	Miami (OH)	OG	6.333333333	312			5.3	30.5	8	0.960631579	-4.997330753	
1490	2020	Alex Taylor	South Carolina State	OT	6.66	308	36.13	11.25	5.1	25	9.66	0.906580581	-3.490764258	-3.735410535
1491	2019	Alex Wesley	Northern Colorado	WR	6	190	31.25	9	4.45	38.5	10.41	0.790980556	-2.318451811	-11.19793232
1492	2019	Alexander Mattison	Boise State	RB	5.91	221	31	9.13	4.67	35	10.58	0.897835871	-2.041895308	-2.10525344
1493	2016	Alexander, Dominique	Oklahoma	LB	6	232	32.25	9	4.76	28.5	9.666666667	0.803407407	-2.872950465	-11.11268584
1494	2016	Alexander, MacKensie	Clemson	DC	5.833333333	190	31.38	9.13	4.49	37.5	10.08333333	0.790309524	-2.392525313	-7.058034145
1495	2016	Alexander, Vadal	LSU	OL	6.416666667	326	35.25	10.5	5.57	24	7.916666667	0.875683983	-9.024012787	-3.722694424
1496	2012	Alfonzo Dennard	Nebraska	DC	5.833333333	204	30	9.5	4.55	37	0	0.431314286	-1.55420986	
1497	2014	Alfred Blue	LSU	RB	6.166666667	223			4.63	32	10.08333333	0.811137387	-2.260829285	-3.437422412
1498	2005	Alfred Fincher	Connecticut	ILB	6.166666667	238			4.68	31.5	9.333333333	0.825495495	-1.206576908	
1499	2012	Alfred Morris	Florida Atlantic	RB	5.833333333	219			4.67	35	9.75	0.86505	-1.910518263	-0.264525075
1500	2001	Alge Crumpler	North Carolina	TE	6.25	266			4.76	34	9.333333333	0.945777778	0.452397842	
1501	2008	Ali Highsmith		OLB	6.083333333	230			4.95	26.5	9.333333333	0.7456621	-7.773019016	
1502	2015	Ali Marpet	Hobart	OC	6.333333333	307			4.98	30.5	9	1.001789474	0.725724124	3.778525484
1503	2019	Alijah Holder	Stanford	DC	6.08	191	32.5	9.5	4.6	36	10.08	0.746407895	-6.011433527	-0.89830602
1504	2021	Alijah Vera-Tucker	USC	IOL	6.333333333	308	32.13	9.63	5.13	32	8.833333333	1.019912281	-2.136836325	-0.958589036
1505	2019	Alize Mack	Notre Dame		6.33	249	33.75	9.38	4.7	36	10	0.930963665	-0.995802111	-2.476910011
1506	2007	Allen Barbre	Missouri Southern State	OT	6.333333333	300			4.84	32	8.75	0.988815789	2.665170728	
1507	2014	Allen Hurns	Miami	WR	6.083333333	198			4.55	31	10	0.716054795	-3.782864313	-7.825197293
1508	2018	Allen Lazard	Iowa State	WR	6.416666667	227			4.55	38	10.16666667	0.867709957	-1.190895679	
1509	2018	Allen Rappleyea	Wake Forest	OT	6.416666667	278	33	9.25	5	31.5	9.25	0.922454545	-3.907123764	-1.600426634
1510	2011	Allen Reisner		TE	6.166666667	248	33.25	10.5	4.9	28	9	0.797621622	-4.50917006	
1511	2014	Allen Robinson	Penn St.	WR	6.166666667	220			4.6	39	10.58333333	0.904279279	-2.033475613	-1.677442251
1512	2022	Allen, Austin	Nebraska	TE	6.583333333	253	33.63	9.5	4.83	34	10.08333333	0.887635021	-4.597842308	0.601513625
1513	2016	Allen, Brandon	Arkansas	QB	6.083333333	217	31.25	8.88	4.84	29.5	9.5	0.746123288	-7.361161586	-2.552755332
1514	2017	Allen, Brian	Utah	DC	6.25	215	34	10	4.48	34.5	9.75	0.7869	-0.500708889	2.516655851
1515	2016	Allen, Jack	Michigan State	OL	6.083333333	294	32.25	10.13	5.29	26.5	8.416666667	0.901465753	-5.575081689	-3.817073129
1516	2017	Allen, Jonathan	Alabama	EDGE	6.25	286	33.63	9.38	5	30	9	0.93808	-1.860543952	-0.370553611
1517	2022	Allgeier, Tyler	BYU	RB	5.833333333	224	31.5	9.63	4.6	33	10	0.8704	0.356981943	
1518	2016	Allison, Geronimo	Illinois	WR	6.25	196	32.88	9.5	4.67	33	10.83333333	0.741315556	-7.678317138	-11.49232782
1519	2020	Alohi Gilman	Notre Dame	SS	5.91	201	30.88	9.25	4.67	32	9.91	0.755989002	-5.128017607	-0.308116399
1520	2007	Alonzo Coleman		RB	5.833333333	207			4.49		10	0.414	0.239577369	
1521	2002	Alonzo Cunningham		OG	6.333333333	316			5.46	24	8.166666667	0.87454386	-7.632418793	
1522	2003	Alonzo Jackson	Florida State	EDGE	6.333333333	266			4.86	37	9.5	0.9835	-2.113711812	
1523	2005	Alphonso Hodge	Miami (OH)	DC	5.916666667	203			4.44	34	0	0.38884507	0.31659379	
1524	2009	Alphonso Smith	Wake Forest	DC	5.75	193			4.47	34	10.41666667	0.788316425	-1.027471296	
1525	2010	Alric Arnett		WR	6.166666667	188	32.5	9	4.52	40	10.16666667	0.76809009	-5.059754149	-6.722521853
1526	2012	Alshon Jeffery	South Carolina	WR	6.239583333	216	33	10.25	4.48	36.5	10.16666667	0.831786311	-0.306235439	1.669046884
1527	2010	Alterraun Verner	UCLA	DC	5.833333333	189	31	9.13	4.52	32	9.666666667	0.711	-3.236887545	
1528	2020	Alton Robinson	Syracuse	EDGE	6.25	264	32.38	9.25	4.73	35.5	9.91	0.9882048	0.816284079	-0.817392157
1529	1999	Alton Weaver		EDGE	6.333333333	296			5.02	29.5	8.833333333	0.94122807	-1.466358019	
1530	2013	Alvin Bailey		OG	6.25	312	34.75	9.38	4.95		0	0	2.440447284	
1531	2008	Alvin Bowen	Iowa State	OLB	6.083333333	223			4.79	34	9.916666667	0.839559361	-5.337137886	
1532	2020	Alvin Green	Oklahoma State	DC	6.16	202	30.88	9	4.63			0	-5.374542047	
1533	2000	Alvin McKinley	Mississippi State	DT	6.333333333	289			5.09	27.5	8.5	0.870802632	-3.801845915	
1534	2005	Alvin Pearman	Virginia	RB	5.833333333	208			4.63	34	9.5	0.799314286	-2.715674393	
1535	2019	Amani Hooker	Iowa	SS	5.91	210	30.13	9.13	4.48	37	10.25	0.863155668	0.503255831	0.964766188
1536	2019	Amani Oruwariye	Penn State	DC	6.16	205	31.38	9	4.47	36.5	10	0.793154762	-1.287390722	-1.078975817
1537	2015	Amari Cooper	Alabama	WR	6.083333333	211			4.42	33	10	0.786191781	1.096260258	1.724530547
1538	2018	Amari Henderson	Wake Forest	DC	6	178	32	9.13	4.68	33	10	0.672444444	-9.607863037	-7.489067613
1539	2021	Amari Rodgers	Clemson	WR	5.75	212	30.38	9.5	4.51	33	10.08333333	0.839294686	1.003611321	-2.402929514
1540	2010	Amari Spievey	Iowa	DC	5.916666667	195	32	9.63	4.52	35	9.666666667	0.756197183	-2.7174087	
1541	2015	Amarlo Herrera	Georgia	ILB	6.083333333	244			4.83	32	9.25	0.860684932	-3.109274366	-2.961661341
1542	2021	Ambry Thomas	Michigan	DC	5.916666667	191	32.25	8.63	4.41	38	10.16666667	0.791798122	-0.832655985	
1543	2015	Ameer Abdullah	Nebraska	RB	5.75	205			4.6	42.5	10.83333333	0.955676329	-2.054596315	1.35358521
1544	2021	Amen Ogbongbemiga	Oklahoma State	LB	6	231	32.75	9.38	4.66	32	9.333333333	0.829888889	-0.855977232	-3.883570927
1545	2012	Amini Silatolu	Midwestern State	OG	6.25	311	33	10.13	5.43	31	8.916666667	1.031828889	-7.154020782	-3.360207854
1546	2007	Amobi Okoye	Louisville	DT	6.166666667	302			5.07	30	9.25	1.01822973	-0.670600686	
1547	2021	Amon-Ra St. Brown	USC	WR	5.916666667	197	30.38	9.13	4.61	38.5	10.58333333	0.838406103	-4.444149456	-2.250278376
1548	1999	Amos Zereoue	West Virginia	RB	5.666666667	203			4.53		0	0	-0.35013741	
1549	2016	Anderson Stephen	California	TE	6.166666667	230	32	9.25	4.64	38	9.916666667	0.903941441	-1.471718187	0.393197996
1550	2022	Anderson, Tycen	Toledo	S	6.166666667	209	33	10.13	4.36	35.5	10.25	0.806344595	1.7466584	2.098186338
1551	2002	Andra Davis	Florida	ILB	6.083333333	244			4.77	31.5	9.333333333	0.857899543	-1.828413815	
1552	2004	Andrae Thurman		WR	5.916666667	192			4.54	34.5	10.08333333	0.754929577	-3.646035637	
1553	2014	Andre  Williams	Boston College	RB	5.916666667	230			4.56	38	10.75	0.979929577	1.62380281	-2.861784347
1554	2012	Andre Branch	Clemson	EDGE	6.333333333	259	34	9	4.7	32	10	0.913315789	0.329148199	-0.089531812
1555	2001	Andre Carter	California	EDGE	6.416666667	249			4.84	38.5	11	0.996	-4.477729098	
1556	2002	Andre Davis	Virginia Tech	WR	6.166666667	194			4.42	39.5	10.25	0.790418919	-1.82125184	
1557	2019	Andre Dillard	Washington St.	OT	6.41	315	33.5	10	4.96	29	9.83	1.038615445	1.644598242	2.823025505
1558	2010	Andre Dixon		RB	6.083333333	205	32.25	10.13	4.56	40	9.75	0.832636986	-2.938356969	
1559	2013	Andre Ellington	Clemson	RB	5.75	199	31	9.38	4.61	34	10.16666667	0.802729469	-3.225165795	
1560	2005	Andre Frazier		EDGE	6.416666667	234			4.66	38	10.33333333	0.901558442	-2.648574672	
1561	2002	Andre Gurode	Colorado	OG	6.416666667	316			5.34	30.5	8.333333333	0.979463203	-5.803414282	
1562	2014	Andre Hal	Vanderbilt	DC	5.833333333	188			4.5	35.5	9.916666667	0.754238095	-2.940099973	-6.77438389
1563	1999	Andre Holland		DC	5.75	181			4.41	34	9.333333333	0.699516908	-1.573421671	
1564	2011	Andre Holmes		WR	6.333333333	210	34	8.63	4.51	35	10.83333333	0.805921053	-2.305423895	0.745482557
