player_id,year,player_name,School,POS,HT,WT,ARM,HAND,40 yd,vert,broad,explosive_score,SPEED,DYNAMIC SPEED,canonical_position,explosive_percentile,speed_percentile,dynamic_speed_percentile
3041,2024,"Davis, Isaiah",South Dakota State,RB,6,218,31.13,10.25,4.57,34.5,9.916666667,0.838189815,-0.784368499,,RB,64.91,55.17,
3042,2022,"Davis, Jordan",Georgia,DT,6.5,341,34,10.75,4.78,32,10.25,1.186942308,7.627907253,,DT,99.84,99.82,
3043,2017,"Davis, Kevin",Colorado State,ILB,6.166666667,235,32.38,10.25,4.91,30.5,9.166666667,0.794977477,-6.625738785,-2.222490718,LB,27.97,7.42,39.41
3044,2024,"Davis, Ray",Kentucky,RB,5.666666667,211,30.25,8.88,4.52,35,9.916666667,0.865203431,1.099311273,,RB,76.24,89.0,
3045,2017,"Davis, Robert",Georgia State,WR,6.25,219,33,9.63,4.44,41,11.33333333,0.942186667,0.961123226,0.410216452,WR,98.95,94.54,89.24
3046,2016,"Davis, Sean",Maryland,DC,6.083333333,201,31.38,9.5,4.46,37.5,10.5,0.817767123,-1.277745772,1.389381944,CB,83.23,71.01,95.83
3047,2016,"Davis, Trevor",California,WR,6.083333333,188,31,10,4.42,38.5,10.25,0.766164384,-2.341036136,0.167982185,WR,52.86,51.9,87.65
3048,2022,"Davis-Price, Ty",LSU,RB,6,211,30.75,9.25,4.48,30,9.75,0.7516875,0.180847943,,RB,22.49,74.22,
3049,2021,Daviyon Nixon,Iowa,IDL,6.25,313,,,4.9,28.5,8.833333333,0.991862222,3.546648778,0.38760635,DT,69.66,96.57,65.13
3050,2009,Davon Drew,East Carolina,TE,6.333333333,256,,,4.78,29.5,9.416666667,0.84154386,-1.773243565,,TE,39.19,53.97,
3051,2018,Davon Grayson,East Carolina (NC),WR,6.083333333,199,,,4.51,34.5,10.33333333,0.770557078,-2.717587318,,WR,55.82,46.49,
3052,2020,Davon Hamilton,Ohio State,NT,6.33,320,33,9.75,5.14,29.5,8.5,0.998420221,-0.805047409,,DT,72.59,58.48,
3053,2011,Davon House,New Mexico State,DC,6.083333333,200,31.88,9.5,4.44,33.5,9.083333333,0.715525114,-0.97322085,,CB,27.57,75.13,
3054,2008,Davone Bess,,WR,5.833333333,194,,,4.64,31.5,9.833333333,0.730733333,-5.160369564,-3.321492692,WR,34.92,16.1,50.6
3055,2006,Dawan Landry,Georgia Tech,DS,6.083333333,220,,,4.64,37.5,10.33333333,0.88803653,-2.479698902,,S,94.97,54.59,
3056,2023,Dawand Jones,Ohio State,OT,6.666666667,374,36.38,11.63,5.35,,,0,-0.579601705,,OT,4.25,88.43,
3057,2017,"Dawkins, Dion",Temple,OT,6.333333333,314,35,9.88,5.11,26,8.833333333,0.940622807,-0.9824703,4.962440636,OT,57.17,85.58,98.02
3058,2019,Dawson Knox,Mississippi,,6.33,254,33.5,9.75,4.51,34.5,10.16,0.937084781,3.73568257,0.273710932,,,,
3059,2021,Dax Milne,BYU,WR,6,193,29.38,9.38,4.57,31,9.5,0.688902778,-4.600196078,-2.491976449,WR,21.18,22.73,60.96
3060,2019,Dax Raymond,Utah State,,6.41,255,32.63,10.25,4.72,32,9.08,0.84575663,-1.041905313,-0.424378262,,,,
3061,2016,"Day, Sheldon",Notre Dame,DL,6,293,32.63,9.63,5.07,30,9.5,1.029569444,-0.781537299,2.598040178,DT,84.99,59.03,85.13
3062,2019,Daylon Mack,Texas A and M,NT,6.08,336,31.25,10.25,5.1,27,8.5,1.045394737,3.517768064,-0.163872249,DT,88.91,95.85,60.0
3063,1999,Daylon McCutcheon,USC,DC,5.75,180,,,4.48,36,9.833333333,0.734782609,-3.35005015,,CB,36.21,37.63,
3064,2007,Daymeion Hughes,California,DC,5.833333333,190,,,4.65,28.5,9.5,0.670428571,-6.041256727,,CB,17.79,10.5,
3065,2021,Dazz Newsome,North Carolina,WR,5.833333333,190,29.88,9,4.59,34,10.08333333,0.752309524,-4.672982447,-10.04015209,WR,45.04,21.56,3.59
3066,2019,D'Cota Dixon,Wisconsin,SS,5.83,204,29.25,9.13,4.81,33.5,9.91,0.795296741,-7.338289986,-1.237218494,S,57.39,4.75,75.86
3067,2015,Dean Marlowe,James Madison,DS,6.083333333,203,,,4.58,33.5,9.5,0.742479452,-3.695368724,-3.666949536,S,33.65,34.59,41.95
3068,2005,DeAndra Cobb,Michigan State,RB,5.833333333,196,,,4.49,34,9.833333333,0.766266667,-1.447834575,,RB,28.55,44.01,
3069,2019,Deandre Baker,Georgia,DC,5.91,193,32,9,4.52,36,9.83,0.766393965,-2.997321851,-3.553320071,CB,56.04,42.59,53.75
3070,2011,DeAndre Brown,,WR,6.5,233,33.25,9.63,4.59,29,9.75,0.754262821,-1.659051182,-0.518043374,WR,46.18,61.95,80.08
3071,2018,Deandre' Delaney,Wake Forest,DC,6.166666667,202,33.25,8,4.67,32,10.5,0.750675676,-6.318960574,-8.228617917,CB,45.24,8.38,10.42
3072,2004,DeAndre Eiland,South Carolina,DS,6.083333333,202,,,4.51,35,9.416666667,0.752196347,-2.261601845,,S,36.64,57.87,
3073,2013,Deandre Hopkins,Clemson,WR,6.083333333,214,33.38,10,4.57,36,9.583333333,0.815447489,-1.814166638,,WR,77.58,59.8,
3074,2009,DeAndre Levy,Wisconsin,OLB,6.166666667,236,,,4.56,,0,0,1.113122087,,EDGE,4.71,88.49,
3075,2011,DeAndre McDaniel,,DS,6.083333333,217,32.5,10.13,4.63,35,9.666666667,0.818456621,-2.702929369,,S,70.44,51.64,
3076,2012,DeAndre Presley,,DC,5.833333333,185,30.25,8.63,4.64,32,9.5,0.689785714,-6.640750688,-7.998034449,CB,20.33,6.44,11.25
3077,2009,DeAndre Wright,New Mexico,DC,5.916666667,198,,,4.52,34.5,10.16666667,0.781774648,-2.24967119,,CB,65.31,55.41,
3078,2015,DeAndrew White,Alabama,WR,5.916666667,193,,,4.44,34.5,9.833333333,0.749347418,-1.208049899,-3.883950248,WR,42.94,68.68,43.03
3079,2001,DeAngelo Lloyd,,EDGE,6.416666667,264,,,4.88,,0,0,-3.272305125,,EDGE,4.71,22.46,
3080,2012,DeAngelo Peterson,,TE,6.25,243,,,4.76,36,10.08333333,0.92394,-2.684996945,-1.72430478,TE,79.5,44.63,41.73
3081,2009,DeAngelo Smith,Cincinnati,DC,5.916666667,194,,,4.5,31.5,9.083333333,0.691751174,-2.419077709,,CB,20.97,52.45,
3082,2006,DeAngelo Williams,Memphis,RB,5.75,214,,,4.49,35.5,0,0.440405797,1.740450926,,RB,12.76,92.69,
3083,2014,De'Anthony Thomas,Oregon,RB,5.75,174,,,4.5,32,10.33333333,0.687594203,-4.813098498,,RB,15.31,6.57,
3084,2024,Deantre Prince,Mississippi,DC,6,183,30.75,8,4.38,34.5,10.41666667,0.721409722,-1.792997664,,CB,30.5,63.79,
3085,2022,"Deaton, Dawson",Texas Tech,OC,6.416666667,306,32.88,9.63,5.12,29,9,0.961714286,-2.703468743,0.697760126,IOL,68.69,74.43,78.57
3086,2024,Decamerion Richardson,Mississippi State,DC,6.166666667,188,32.38,8,4.34,35,10.66666667,0.735063063,-0.875958629,,CB,36.59,76.29,
3087,2016,"Decker, Taylor",Ohio State,OL,6.583333333,310,33.75,10,5.23,29,8.416666667,0.91757384,-5.41341797,-2.14264473,OL,51.41,18.52,60.47
3088,2005,DeCori Birmingham,,RB,5.833333333,210,,,4.56,34.5,9.833333333,0.827,-0.858179244,,RB,58.61,53.78,
3089,2017,"Decoud, Treston",Oregon State,DC,6.166666667,206,33,9.25,4.62,31,9.666666667,0.721927928,-4.567598848,,CB,30.75,22.68,
3090,2022,"Deculus, Austin",LSU,OT,6.416666667,321,34.38,9.25,5.08,28.5,9.083333333,1.005383117,-0.038771546,,OT,83.21,90.13,
3091,2010,Dedrick Epps,Miami (FL),TE,6.333333333,246,33.13,9.88,4.72,,0,0,-1.855153975,,TE,5.52,52.8,
3092,2021,Dedrick Mills,Nebraska,RB,5.75,217,32,9.13,4.7,32,9.75,0.831833333,-2.391082788,-1.674310659,RB,62.52,31.03,58.55
3093,2015,Dee Hart,Colorado St.,RB,5.583333333,199,,,4.8,33,9.416666667,0.783624378,-6.501492213,-4.612014985,RB,36.04,2.3,21.76
3094,2006,Dee McCann,,DC,5.916666667,197,,,4.53,40.5,10.16666667,0.84441784,-2.631669639,,CB,92.12,49.61,
3095,1999,Dee Miller,Ohio State,WR,6.083333333,199,,,4.51,33.5,0,0.365287671,-2.717587318,,WR,10.59,46.49,
3096,2013,Dee Milliner,Alabama,DC,6,201,32,8.75,4.37,36,10.16666667,0.799347222,1.174821063,-2.81293224,CB,75.48,97.68,62.5
3097,1999,Dee Moronkola,Washington State,DC,5.75,204,,,4.45,33.5,9.333333333,0.782492754,1.121810973,,CB,65.44,97.42,
3098,2006,Dee Webb,Florida,DC,5.916666667,183,,,4.41,36.5,10.08333333,0.740161972,-2.085596577,,CB,38.88,58.57,
3099,2023,Dee Winters,Texas Christian,LB,5.916666667,227,31.63,8.63,4.49,30.5,9.75,0.826471831,2.71146881,,LB,38.56,95.28,
3100,2019,Deebo Samuel,South Carolina,WR,5.91,214,31.38,10,4.48,39,10.16,0.899934574,1.093482438,-1.661252823,WR,96.47,96.49,70.52
3101,2020,DeeJay Dallas,Miami,RB,5.83,217,30.63,9.25,4.64,33.5,9.91,0.845977416,-1.538741036,-2.967430561,RB,69.06,43.02,36.79
3102,2002,Deion Branch,Louisville,WR,5.75,191,,,4.47,36,9.75,0.776456522,-1.343758502,,WR,59.26,66.54,
3103,2011,DeJon Gomes,Nebraska,DS,6.083333333,208,31.38,9.63,4.5,31,9.166666667,0.718977169,-1.13692061,,S,26.1,73.28,
3104,2003,DeJuan Groce,Nebraska,DC,5.833333333,192,,,4.49,36,9.833333333,0.772571429,-2.075679552,,CB,59.59,58.96,
3105,2008,DeJuan Tribble,Boston College,DC,5.75,189,,,4.59,32,9.5,0.714913043,-4.391214407,,CB,27.45,24.36,
3106,2010,Dekoda Watson,Florida State,OLB,6.166666667,226,32.75,8.75,4.55,40,11.16666667,0.966099099,-0.067048191,,EDGE,82.49,70.99,
3107,2012,Delano Howell,,DS,5.916666667,210,,,4.65,33,10,0.804507042,-3.308759106,-1.39588118,S,63.05,41.48,74.71
3108,2011,Delone Carter,Syracuse,RB,5.75,222,31,9.5,4.54,37,10,0.926608696,1.8328545,,RB,93.78,93.43,
3109,2002,Delvon Flowers,,RB,6.083333333,200,,,4.67,35.5,9.75,0.763013699,-6.203815624,,RB,26.95,2.96,
3110,2024,Demani Richardson,Texas A and M,DS,6,210,32,9,4.6,31,9.666666667,0.756388889,-2.64420395,,S,38.36,52.46,
3111,2023,DeMarcco Hellams,Alabama,S,6,203,31,9,4.57,31,10.08333333,0.747622685,-3.039708994,,S,35.85,45.08,
3112,2011,DeMarco Sampson,San Diego State,WR,6.166666667,204,33,9.63,4.69,,0,0,-6.462212755,,WR,4.44,7.8,
3113,2019,Demarcus Christmas,Florida State,DT,6.25,294,32.75,9.13,5.08,25.5,8.41,0.8613808,-2.429928251,-7.886574982,DT,30.18,36.82,2.05
3114,1999,DeMarcus Curry,,OT,6.416666667,317,,,5.35,25.5,8.166666667,0.890619048,-5.87176448,,OT,34.91,37.76,
3115,2011,Demarcus Dobbs,,EDGE,6.166666667,281,34,9.75,4.87,31,8.916666667,0.944894144,0.633181536,,EDGE,74.19,81.49,
3116,2002,Demarcus Faggins,Kansas State,DC,5.916666667,178,,,4.57,36.5,10.08333333,0.719938967,-6.617395785,,CB,29.86,6.57,
3117,2014,Demarcus Lawrence,Boise St.,EDGE,6.25,251,,,4.8,34.5,9.416666667,0.903042222,-2.425084586,-4.460315442,EDGE,52.53,33.3,10.18
3118,2011,DeMarcus Love,Arkansas,OT,6.333333333,315,35.25,9.5,5.18,26.5,8.083333333,0.908388158,-2.239143194,,OT,41.89,76.47,
3119,2011,Demarcus Van Dyke,Miami (FL),DC,6.083333333,176,31.38,9,4.25,33.5,0,0.323068493,-0.222119999,,CB,10.8,84.92,
3120,2000,Demario Brown,,RB,6.083333333,217,,,4.72,31,8.916666667,0.739682648,-4.699314605,,RB,20.1,7.06,
3121,2012,Demario Davis,Arkansas State,OLB,6.166666667,235,32,9,4.61,38,10.33333333,0.942117117,-0.110927862,-2.364861875,EDGE,72.84,70.09,24.91
3122,2023,Demario Douglas,Liberty,WR,5.866666667,179,30.25,8.75,4.44,39.5,11.16666667,0.79922822,-3.176604642,,WR,71.47,39.8,
3123,2006,DeMario Minter,Georgia,DC,5.916666667,190,,,4.52,38.5,10.91666667,0.821103286,-3.506553824,,CB,84.63,34.54,
3124,2008,DeMario Pressley,North Carolina State,DT,6.25,301,,,5.09,25.5,8.333333333,0.877582222,-1.719600828,,DT,32.3,45.31,
3125,2018,Demario Richard,Arizona State,TE,5.75,218,,,4.7,29.5,9.583333333,0.796700483,-2.237304037,,TE,26.13,49.07,
3126,2023,DeMarvion Overshown,Texas,LB,6.166666667,229,32.25,9.5,4.56,,10.33333333,0.447684685,0.137198893,,LB,16.31,77.98,
3127,2006,DeMeco Ryans,Alabama,OLB,6.083333333,236,,,4.65,39,10.75,0.990876712,-0.385513494,,EDGE,88.78,65.46,
3128,2014,Demetri Goodson,Baylor,DC,5.916666667,194,,,4.52,37,10.25,0.796492958,-2.87427361,-1.204115159,CB,74.33,44.91,80.0
3129,2021,Demetric Felton,UCLA,RB,5.666666667,189,31.5,9.38,4.55,31.5,9.5,0.719867647,-3.031812654,-8.273462154,RB,17.54,21.51,2.07
3130,2003,Demetrin Veal,Tennessee,EDGE,6.166666667,288,,,5.24,,9.25,0.504,-5.942113247,,EDGE,13.92,4.74,
3131,2008,Demetrius Bell,Northwestern State,OT,6.416666667,303,,,5.25,26.5,9.083333333,0.917525974,-5.70473484,,OT,45.66,39.09,
3132,2009,Demetrius Byrd,LSU,WR,6.083333333,196,33.38,9,4.35,31.5,9.75,0.704794521,0.482747209,,WR,24.81,90.93,
3133,2018,Demetrius Kemp,Wake Forest,ILB,6,219,31,9,4.72,32.5,9.583333333,0.803506944,-3.940718556,-2.282973275,LB,30.51,24.49,38.82
3134,2013,Demetrius McCray,Appalachian State,DC,6.083333333,187,33.88,9.25,4.54,36,10.5,0.745438356,-5.278606162,-8.608614113,CB,41.68,16.37,8.33
3135,1999,DeMond Parker,Oklahoma,RB,5.833333333,189,,,4.49,41.5,10,0.8262,-2.551686964,,RB,57.89,27.42,
3136,2009,Demonte Bolden,,DT,6.25,285,,,5.04,31.5,9.083333333,0.962033333,-2.808466196,,DT,58.4,32.31,
3137,2002,Demontray Carter,,RB,5.833333333,191,,,4.52,33,10,0.742171429,-2.916933934,,RB,21.05,22.99,
3138,2004,Demorrio Williams,Nebraska,OLB,6.083333333,232,,,4.52,37,10.41666667,0.933826484,1.867947019,,EDGE,68.57,95.94,
3139,2013,Denard Robinson,Michigan,WR,5.833333333,199,32.63,9,4.43,36.5,10.25,0.823007143,0.367429242,-4.340681681,WR,80.25,89.56,37.85
3140,2011,Denarius Moore,Tennessee,WR,6.083333333,194,33,9.5,4.43,36,9.833333333,0.748538813,-1.650983725,-1.685450623,WR,42.75,62.05,70.12
3141,2023,Deneric Prince,Tulsa,RB,5.916666667,216,31.25,9.25,4.41,35.5,10.33333333,0.872112676,2.89187506,,RB,80.06,95.07,
3142,2019,Dennis Daley,South Carolina,OT,6.41,317,33.38,9.5,5.23,26.5,8.58,0.931877795,-3.455309768,-3.596385012,OT,52.45,62.43,38.61
3143,2002,Dennis Johnson,Kentucky,EDGE,6.416666667,258,,,4.82,35.5,9.916666667,0.940974026,-2.810231272,,EDGE,72.05,28.1,
3144,2008,Dennis Keyes,,DS,6.083333333,205,,,4.59,30.5,9.333333333,0.709543379,-3.615583002,,S,25.31,36.07,
3145,2001,Dennis Norman,Princeton,OG,6.333333333,305,,,5.16,35,8.916666667,1.062817982,-3.120217516,,IOL,95.74,69.84,
3146,2000,Dennis Northcutt,Arizona,WR,5.916666667,175,,,4.43,37.5,10.25,0.723415493,-3.838865376,,WR,30.82,30.63,
3147,2010,Dennis Pitta,Brigham Young,TE,6.416666667,245,32.25,10,4.68,34,9.416666667,0.85219697,-1.566507517,,TE,44.14,56.07,
3148,2010,Dennis Rogan,,DS,5.75,185,30.5,8.75,4.73,38,9.833333333,0.776642512,-8.255219217,,S,47.33,2.13,
3149,2006,Dennis Roland,,OT,6.833333333,328,,,5.28,,0,0,-5.650712342,,OT,4.25,40.23,
3150,2003,Dennis Weathersby,Oregon State,DC,6.083333333,204,,,4.38,38,10.41666667,0.83230137,0.979121813,,CB,88.56,96.13,
3151,2020,Denzel Mims,Baylor,WR,6.25,207,33.88,9.38,4.4,38.5,10.91,0.8466024,0.155757019,1.158728397,WR,88.74,87.61,93.82
3152,2015,Denzel Perryman,Miami,ILB,5.916666667,236,,,4.78,32,9.416666667,0.863671362,-2.234469928,,LB,57.84,45.39,
3153,2021,Deommodore Lenoir,Oregon,DC,5.833333333,199,30.63,9.75,4.48,34.5,10.08333333,0.793630952,-0.757091873,-3.310519803,CB,72.17,77.32,56.25
3154,2009,Deon Butler,Penn State,WR,5.916666667,182,31,9.25,4.31,34.5,9.833333333,0.706638498,0.074060335,-6.165789791,WR,25.57,86.63,21.12
3155,2018,Deon Cain,Clemson,WR,6.166666667,202,,,4.43,33.5,9.583333333,0.732022523,-0.855031122,0.108111936,WR,36.16,74.73,87.05
3156,2000,Deon Grant,Tennessee,DS,6.166666667,209,,,4.5,,0,0,-1.408265413,,S,6.21,70.66,
3157,2021,Deon Jackson,Duke,RB,5.916666667,218,30.25,9.25,4.42,36,10.25,0.882746479,2.958434966,-2.711312002,RB,84.21,95.4,41.45
3158,2015,Deon Long,Maryland,WR,6,192,,,4.51,34,10,0.736,-3.383458647,-4.586523622,WR,38.55,36.1,35.46
3159,2015,Deon Simon,Northwestern St. (LA),DT,6.333333333,321,,,5.12,29.5,8.75,1.015796053,-0.310273038,-2.266054846,DT,78.47,67.33,34.87
3160,2001,Deonce Whitaker,,RB,5.5,177,,,4.52,36,0,0.386181818,-3.441532233,,RB,9.41,17.57,
3161,2014,Deone Bucannon,Washington St.,DS,6.083333333,211,,,4.49,36.5,10.41666667,0.843518265,-0.470088562,-1.936999612,S,83.18,83.28,67.24
3162,2023,Deonte Banks,Maryland,CB,6,197,31.38,9.38,4.35,42,11.33333,0.893796169,1.034774333,,CB,98.6,96.65,
3163,2021,Deonte Brown,Alabama,IOL,6.25,344,32.38,9.13,5.57,27,8,1.009066667,-5.550637018,-4.201953142,IOL,85.41,41.64,28.1
3164,2012,DeQuan Menzie,Alabama,DC,5.833333333,202,,,4.74,33,9.666666667,0.771447619,-6.117321366,,CB,58.58,9.92,
3165,2004,Derek Abney,Kentucky,WR,5.75,179,,,4.58,33.5,10,0.710811594,-5.82552752,,WR,26.53,11.12,
3166,2005,Derek Anderson,Oregon State,QB,6.5,242,,,5.03,29,8.583333333,0.732722222,-10.06416342,,QB,47.09,22.99,
3167,2014,Derek Carr,Fresno St.,QB,6.166666667,214,,,4.69,34.5,9.166666667,0.770207207,-4.928805869,,QB,69.25,71.75,
3168,2001,Derek Combs,Ohio State,RB,6.083333333,193,,,4.42,35,0,0.370136986,-1.573626241,,RB,8.93,42.53,
3169,2008,Derek Fine,Kansas,TE,6.25,251,,,4.83,29,9.583333333,0.837224444,-3.065241365,,TE,37.16,38.55,
3170,2006,Derek Hagan,Arizona State,WR,6.166666667,208,30,9,4.45,36,10.33333333,0.811387387,-0.427204458,,WR,76.62,80.59,
3171,2001,Derek Homer,,RB,5.75,194,,,4.6,32.5,0,0.365507246,-3.803648237,,RB,8.77,14.61,
3172,1999,Derek Lewis,,TE,6.166666667,250,,,4.87,27.5,8.833333333,0.789414414,-3.584855766,,TE,24.32,33.18,
3173,2004,Derek McCoy,,WR,6.25,210,,,4.73,38,10.66666667,0.843733333,-6.870435977,,WR,87.88,5.46,
3174,2012,Derek Moye,,WR,6.333333333,209,32.75,8.25,4.52,33,9.583333333,0.731958333,-2.678267191,-3.399096744,WR,35.97,47.32,48.8
3175,2011,Derek Newton,Arkansas State,OT,6.416666667,311,33.13,9.38,5,25.5,8.333333333,0.883186147,0.322179428,,OT,30.94,93.17,
3176,2003,Derek Pagel,Iowa,DS,6.083333333,208,,,4.57,35.5,9.583333333,0.786885845,-2.710161597,,S,52.36,51.23,
3177,2009,Derek Pegues,,DS,5.833333333,199,,,4.63,36,9.916666667,0.804054762,-4.130655217,,S,62.74,28.69,
3178,1999,Derek Rose,,OC,6.25,283,,,5.22,25.5,8,0.807493333,-6.756849618,,IOL,17.21,27.38,
3179,2011,Derek Sherrod,Mississippi State,OT,6.416666667,321,35.38,11,5.18,28,8.083333333,0.938681818,-2.008038702,,OT,55.28,79.51,
3180,2002,Derek Smith,,TE,6.333333333,271,,,4.9,28.5,9.333333333,0.872429825,-2.280604807,,TE,53.6,48.13,
3181,2009,Derek Walker,,EDGE,6.333333333,268,,,4.98,37.5,9.583333333,1.002061404,-4.360140647,,EDGE,91.36,13.88,
3182,2003,Derek Watson,,RB,6.083333333,212,,,4.63,34,9.5,0.781205479,-3.451716615,,RB,35.17,17.32,
3183,2012,Derek Wolfe,Cincinnati,DT,6.416666667,295,33.25,10.75,5.01,33,9,0.988441558,-1.887898749,2.871208529,DT,68.03,42.69,87.69
3184,1999,Derik Stevenson,,OLB,6.333333333,235,,,4.89,31,9.416666667,0.791063596,-7.117534141,,EDGE,16.39,2.48,
3185,2023,Derius Davis,TCU,WR,5.866666667,165,29.25,8,4.36,,,0,-3.598318903,,WR,4.44,34.24,
3186,2019,Derrek Thomas,Baylor,DC,6.25,189,33.75,10,4.44,39.5,10.91,0.7830648,-3.435551265,-9.538156704,CB,65.82,35.7,5.0
3187,2020,Derrek Tuszka,North Dakota State,EDGE,6.41,251,31.38,9.88,4.79,33.5,10,0.894097764,-3.087117359,3.021282984,EDGE,47.59,24.04,88.42
3188,2019,Derrick Baity,Kentucky,DC,6.16,197,31.5,8.63,4.6,38.5,10.58,0.805162879,-5.465240315,-5.802918952,CB,78.27,14.95,28.75
3189,2021,Derrick Barnes,Purdue,LB,6,238,33.38,9.75,4.57,37,9.916666667,0.948143519,2.073526996,,LB,89.62,92.13,
3190,2001,Derrick Blaylock,Stephen F. Austin,RB,5.833333333,194,,,4.36,35.5,0,0.393542857,1.185514807,,RB,10.05,89.33,
3191,2020,Derrick Brown,Auburn,EDGE,6.41,326,34.25,9,5.11,27,9,0.991731669,0.020816851,-6.003439456,EDGE,89.0,73.36,4.56
3192,2001,Derrick Burgess,Mississippi,EDGE,6.25,264,,,4.92,40,10.41666667,1.076533333,-3.167839816,,EDGE,99.21,23.36,
3193,2001,Derrick Chambers,,DT,6.333333333,299,,,4.98,,0,0,-0.276709457,,DT,8.65,67.87,
3194,2003,Derrick Dockery,Texas,OG,6.5,347,,,5.58,25,7.666666667,0.922367521,-7.073587629,,IOL,50.16,23.11,
3195,2000,Derrick Foster,,RB,6.083333333,201,,,4.43,34.5,9.75,0.755815068,-0.59650533,,RB,23.92,58.46,
3196,2001,Derrick Gibson,Florida State,DS,6.166666667,218,,,4.45,,0,0,1.010992499,,S,6.21,97.05,
3197,1999,Derrick Ham,,EDGE,6.333333333,257,,,4.91,28.5,8.75,0.799743421,-4.401796396,,EDGE,17.06,13.43,
3198,2008,Derrick Harvey,Florida,EDGE,6.416666667,271,,,4.84,28.5,9.416666667,0.865205628,-1.495581015,,EDGE,33.89,46.73,
3199,2005,Derrick Johnson,Texas,DC,5.916666667,197,,,4.43,,0,0,-0.366069867,,CB,5.34,81.96,
3200,2004,Derrick Knight,,RB,5.75,209,,,4.71,31.5,9,0.763304348,-3.858676269,,RB,27.27,14.12,
3201,2011,Derrick Locke,,RB,5.666666667,188,28.88,9,4.37,37.5,9.833333333,0.795313725,0.886934526,,RB,41.63,84.89,
3202,2006,Derrick Martin,Wyoming,DC,5.833333333,202,,,4.5,40,10.58333333,0.889280952,-0.744292436,,CB,98.09,77.58,
3203,2010,Derrick Morgan,Georgia Tech,EDGE,6.25,266,34.5,9.75,4.77,34,9.333333333,0.945777778,0.243264224,,EDGE,74.75,76.92,
3204,2018,Derrick Nnadi,Florida State,DT,6.083333333,317,,,5.38,27,8,0.955342466,-4.24839967,-4.137658099,DT,54.98,19.68,15.9
3205,2004,Derrick Pope,Alabama,OLB,5.916666667,233,,,4.71,,8.833333333,0.405835681,-1.172892768,,EDGE,10.33,52.93,
3206,2006,Derrick Ross,,RB,5.916666667,226,,,4.56,35,9.333333333,0.861558685,1.050860884,,RB,74.8,87.52,
3207,2012,Derrick Shelby,,EDGE,6.25,266,33.5,9.63,4.96,35,9.666666667,0.976515556,-3.730274517,2.596349932,EDGE,85.63,18.06,85.61
3208,1999,Derrick Spiller,,TE,6.166666667,241,,,4.63,34,9.583333333,0.879867117,0.291135218,,TE,57.43,84.58,
3209,2003,Derrick Watson,,RB,6.083333333,212,,,4.63,34,9.5,0.781205479,-3.451716615,,RB,35.17,17.32,
3210,2009,Derrick Williams,Penn State,WR,6.083333333,194,31,9.25,4.65,33,0,0.350794521,-6.699113843,,WR,9.83,6.44,
3211,1999,Derrius Thompson,,WR,6.166666667,211,,,4.59,41.5,9.5,0.852554054,-3.1371725,,WR,90.46,40.59,
3212,2019,Derwin Gray,Maryland,OT,6.41,320,34.38,9.63,5.26,24,7.5,0.836193448,-3.667723126,,OT,20.19,60.72,
3213,2018,Derwin James,Florida State,DS,6.25,215,,,4.47,40,11,0.900133333,-0.276376949,,S,96.7,84.43,
3214,2004,Deryck Toles,,OLB,6.083333333,224,,,4.72,,0,0,-3.649013205,,EDGE,4.71,18.85,
3215,2008,DeSean Jackson,California,WR,5.833333333,169,,,4.35,34.5,10,0.671171429,-2.541963067,-4.917220006,WR,18.42,49.76,32.07
3216,2002,DeShaun Foster,UCLA,RB,6.083333333,222,,,4.57,35.5,9.916666667,0.854041096,-0.643544284,,RB,71.45,57.8,
3217,2018,Deshon Elliott,Texas,DS,6.166666667,205,,,4.58,36,,0.398918919,-3.813520385,,S,17.14,33.11,
3218,1999,Deshone Mallard,,DC,5.833333333,186,,,4.51,35.5,9.75,0.740014286,-3.491095242,,CB,38.63,34.73,
3219,2007,Desmond Bishop,California,ILB,6.166666667,239,,,4.78,,0,0,-3.225399775,,LB,5.93,33.93,
3220,1999,Desmond Clark,Wake Forest,TE,6.25,255,,,4.86,31,9.416666667,0.869833333,-3.146170433,,TE,51.8,37.38,
3221,2013,Desmond Trufant,Washington,DC,6,190,31.25,8.63,4.38,37.5,10.41666667,0.780671296,-0.708948074,,CB,64.42,78.35,
3222,2012,Desmond Wynn,,OG,6.416666667,303,34,10.25,5.05,32,0,0.503688312,-1.677887798,,IOL,13.77,83.93,
3223,2000,Destry Wright,,RB,5.916666667,216,,,4.84,29.5,9.333333333,0.756507042,-6.576717621,,RB,24.08,1.81,
3224,2015,Devante Davis,UNLV,WR,6.25,220,,,4.57,35.5,9.583333333,0.810088889,-1.794433159,-5.727360491,WR,76.34,60.2,24.5
3225,2015,DeVante Parker,Louisville,WR,6.25,209,,,4.45,36.5,10.41666667,0.813242222,-0.688574087,,WR,77.19,76.98,
3226,2004,Devard Darling,Washington State,WR,6.083333333,212,32,9.63,4.52,37,10.75,0.866876712,-0.993900453,-8.085722454,WR,92.94,72.39,8.57
3227,2021,Devery Hamilton,Duke,OT,6.5,311,33,10.13,5.27,33.5,9.333333333,1.055273504,-5.579647832,-3.008689741,OT,94.72,41.18,42.57
3228,2012,DeVier Posey,Ohio State,WR,6.166666667,211,31.63,9.63,4.5,36,10.25,0.819763514,-1.114875,-3.36883611,WR,79.29,70.39,49.6
